
D#	001	001	14865.449	IMU	-0.01	0.98	0.17	0.00	-0.009	0.010	-1.033	0.496	0.116	0.793	24.94	150.38	-739.79	1010.43	32.4	324.83
D#	001	001	14865.472	IMU	-0.01	0.98	0.17	0.00	-0.006	0.010	-1.030	0.543	0.121	0.901	21.99	154.19	-738.06	1010.44	32.4	324.73
D#	001	001	14865.493	IMU	-0.01	0.98	0.17	0.00	-0.006	0.011	-1.031	0.495	0.122	0.914	19.70	146.37	-744.37	1010.44	32.4	324.73
D#	001	001	14865.514	IMU	-0.01	0.98	0.17	0.00	-0.009	0.010	-1.033	0.596	0.068	0.862	23.97	139.95	-742.00	1010.44	32.4	324.73
D#	001	001	14865.535	IMU	-0.01	0.98	0.17	0.00	-0.008	0.012	-1.034	0.501	-0.046	0.802	23.67	147.71	-749.04	1010.42	32.4	324.89
D#	001	001	14865.557	IMU	-0.01	0.98	0.17	0.00	-0.007	0.012	-1.034	0.544	0.102	0.794	24.59	145.74	-753.01	1010.42	32.4	324.89
D#	001	001	14865.580	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.031	0.495	0.173	0.794	32.30	148.05	-751.66	1010.42	32.4	324.89
D#	001	001	14865.605	IMU	-0.01	0.98	0.17	0.00	-0.008	0.009	-1.031	0.543	0.128	0.901	27.17	149.03	-743.05	1010.38	32.4	325.23

D#	001	001	14865.637	IMU	-0.01	0.98	0.17	0.00	-0.006	0.010	-1.034	0.549	0.177	0.860	28.15	148.39	-738.42	1010.38	32.4	325.23
D#	001	001	14865.658	IMU	-0.01	0.98	0.17	0.00	-0.007	0.012	-1.033	0.603	0.182	0.909	12.87	147.07	-751.56	1010.43	32.4	324.86
D#	001	001	14865.679	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.030	0.556	0.076	0.861	17.96	141.29	-752.06	1010.43	32.4	324.86
D#	001	001	14865.702	IMU	-0.01	0.98	0.17	0.00	-0.009	0.011	-1.034	0.550	0.063	0.855	22.19	149.32	-748.24	1010.43	32.4	324.86
D#	001	001	14865.725	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.035	0.496	0.061	0.855	15.60	146.42	-746.64	1010.43	32.4	324.81
D#	001	001	14865.745	IMU	-0.01	0.98	0.17	0.00	-0.010	0.010	-1.034	0.489	0.061	0.855	20.15	144.15	-742.95	1010.43	32.4	324.81
